PostalCode,SFBB availability (% premises),UFBB availability (% premises),FTTP availability (% premises),oa11cd,Street,City,County
TR183BT,100,0,0,E00095856,Cornwall 067A,Cornwall 067,Cornwall
TR183BU,100,0,0,E00095856,Cornwall 067A,Cornwall 067,Cornwall
TR183BW,100,0,0,E00095856,Cornwall 067A,Cornwall 067,Cornwall
TR183BX,100,0,0,E00095856,Cornwall 067A,Cornwall 067,Cornwall
TR183BY,100,0,0,E00095856,Cornwall 067A,Cornwall 067,Cornwall
TR183BZ,100,0,0,E00095849,Cornwall 067A,Cornwall 067,Cornwall
TR183DA,100,0,0,E00095849,Cornwall 067A,Cornwall 067,Cornwall
TR183DB,100,0,0,E00095855,Cornwall 067A,Cornwall 067,Cornwall
TR183DD,100,0,0,E00095856,Cornwall 067A,Cornwall 067,Cornwall
TR183DE,100,0,0,E00095849,Cornwall 067A,Cornwall 067,Cornwall
TR183DF,87.5,12.5,12.5,E00095849,Cornwall 067A,Cornwall 067,Cornwall
TR183DG,100,0,0,E00095856,Cornwall 067A,Cornwall 067,Cornwall
TR183DJ,100,0,0,E00095849,Cornwall 067A,Cornwall 067,Cornwall
TR183DL,100,0,0,E00095849,Cornwall 067A,Cornwall 067,Cornwall
TR183DN,100,0,0,E00095855,Cornwall 067A,Cornwall 067,Cornwall
TR183DP,100,0,0,E00095980,Cornwall 067D,Cornwall 067,Cornwall
TR183DQ,100,0,0,E00095855,Cornwall 067A,Cornwall 067,Cornwall
TR183DR,100,0,0,E00095855,Cornwall 067A,Cornwall 067,Cornwall
TR183DS,100,0,0,E00095856,Cornwall 067A,Cornwall 067,Cornwall
TR183DT,100,0,0,E00095849,Cornwall 067A,Cornwall 067,Cornwall
TR183DU,100,0,0,E00095980,Cornwall 067D,Cornwall 067,Cornwall
TR183DW,100,0,0,E00095980,Cornwall 067D,Cornwall 067,Cornwall
TR183DX,0,50,50,E00095969,Cornwall 067C,Cornwall 067,Cornwall
TR183DY,0,100,100,E00095860,Cornwall 067B,Cornwall 067,Cornwall
TR183DZ,0,100,100,E00095850,Cornwall 067B,Cornwall 067,Cornwall
TR183EA,0,58.3,58.3,E00095861,Cornwall 067B,Cornwall 067,Cornwall
TR183EB,0,100,100,E00095857,Cornwall 067A,Cornwall 067,Cornwall
TR183EE,0,100,100,E00095861,Cornwall 067B,Cornwall 067,Cornwall
TR183EF,0,100,100,E00095861,Cornwall 067B,Cornwall 067,Cornwall
TR183EG,96,4,4,E00095857,Cornwall 067A,Cornwall 067,Cornwall
TR183EH,25,66.7,66.7,E00095857,Cornwall 067A,Cornwall 067,Cornwall
TR183EJ,93.3,6.7,6.7,E00095857,Cornwall 067A,Cornwall 067,Cornwall
TR183EL,100,0,0,E00095857,Cornwall 067A,Cornwall 067,Cornwall
TR183EN,100,0,0,E00095858,Cornwall 067A,Cornwall 067,Cornwall
TR183EP,27.3,72.7,72.7,E00095860,Cornwall 067B,Cornwall 067,Cornwall
TR183EQ,100,0,0,E00095857,Cornwall 067A,Cornwall 067,Cornwall
TR183ER,0,96.8,96.8,E00095858,Cornwall 067A,Cornwall 067,Cornwall
TR183ES,14.3,85.7,85.7,E00095860,Cornwall 067B,Cornwall 067,Cornwall
TR183ET,0,75,75,E00095860,Cornwall 067B,Cornwall 067,Cornwall
TR183EU,0,50,50,E00095860,Cornwall 067B,Cornwall 067,Cornwall
TR183EW,43.5,39.1,39.1,E00095860,Cornwall 067B,Cornwall 067,Cornwall
TR183EX,0,75,75,E00095860,Cornwall 067B,Cornwall 067,Cornwall
TR183EY,0,80,80,E00095859,Cornwall 067A,Cornwall 067,Cornwall
TR183EZ,0,100,100,E00095850,Cornwall 067B,Cornwall 067,Cornwall
TR183FA,100,0,0,E00095980,Cornwall 067D,Cornwall 067,Cornwall
TR183FB,0,0,0,E00095990,Cornwall 067E,Cornwall 067,Cornwall
TR183FD,100,0,0,E00095857,Cornwall 067A,Cornwall 067,Cornwall
TR183FE,0,100,100,E00095857,Cornwall 067A,Cornwall 067,Cornwall
TR183FF,0,28.6,28.6,E00095972,Cornwall 067E,Cornwall 067,Cornwall
TR183FG,0,100,100,E00095972,Cornwall 067E,Cornwall 067,Cornwall
TR183FH,100,0,0,E00095921,Cornwall 065A,Cornwall 065,Cornwall
TR183GA,0,100,100,E00095972,Cornwall 067E,Cornwall 067,Cornwall
TR183GB,0,100,100,E00095988,Cornwall 067E,Cornwall 067,Cornwall
TR183GD,0,0,0,E00095860,Cornwall 067B,Cornwall 067,Cornwall
TR183HA,0,100,100,E00095859,Cornwall 067A,Cornwall 067,Cornwall
TR183HB,0,83.3,83.3,E00095850,Cornwall 067B,Cornwall 067,Cornwall
TR183HD,0,100,100,E00095850,Cornwall 067B,Cornwall 067,Cornwall
TR183HE,0,100,100,E00095859,Cornwall 067A,Cornwall 067,Cornwall
TR183HF,0,87.5,87.5,E00095850,Cornwall 067B,Cornwall 067,Cornwall
TR183HG,0,56.3,56.3,E00095860,Cornwall 067B,Cornwall 067,Cornwall
TR183HH,0,100,100,E00095857,Cornwall 067A,Cornwall 067,Cornwall
TR183HJ,0,90,90,E00095961,Cornwall 067C,Cornwall 067,Cornwall
TR183HL,0,100,100,E00095961,Cornwall 067C,Cornwall 067,Cornwall
TR183HN,0,100,100,E00095961,Cornwall 067C,Cornwall 067,Cornwall
TR183HP,0,100,100,E00095859,Cornwall 067A,Cornwall 067,Cornwall
TR183HQ,0,100,100,E00095857,Cornwall 067A,Cornwall 067,Cornwall
TR183HR,0,100,100,E00095961,Cornwall 067C,Cornwall 067,Cornwall
TR183HS,0,70,70,E00095858,Cornwall 067A,Cornwall 067,Cornwall
TR183HT,0,66.7,66.7,E00095989,Cornwall 067E,Cornwall 067,Cornwall
TR183HU,0,100,100,E00095975,Cornwall 068B,Cornwall 068,Cornwall
TR183HW,0,100,100,E00095859,Cornwall 067A,Cornwall 067,Cornwall
TR183HX,0,100,100,E00095961,Cornwall 067C,Cornwall 067,Cornwall
TR183HY,0,100,100,E00095961,Cornwall 067C,Cornwall 067,Cornwall
TR183HZ,0,100,100,E00095961,Cornwall 067C,Cornwall 067,Cornwall
TR183JA,0,50,50,E00095859,Cornwall 067A,Cornwall 067,Cornwall
TR183JB,0,100,100,E00095858,Cornwall 067A,Cornwall 067,Cornwall
TR183JD,0,100,100,E00095858,Cornwall 067A,Cornwall 067,Cornwall
TR183JE,0,100,100,E00095858,Cornwall 067A,Cornwall 067,Cornwall
TR183JF,0,100,100,E00095858,Cornwall 067A,Cornwall 067,Cornwall
TR183JG,0,100,100,E00095857,Cornwall 067A,Cornwall 067,Cornwall
TR183JH,0,100,100,E00095857,Cornwall 067A,Cornwall 067,Cornwall
TR183JJ,0,100,100,E00095858,Cornwall 067A,Cornwall 067,Cornwall
TR183JL,0,100,100,E00095857,Cornwall 067A,Cornwall 067,Cornwall
TR183JN,100,0,0,E00095858,Cornwall 067A,Cornwall 067,Cornwall
TR183JP,100,0,0,E00095853,Cornwall 067A,Cornwall 067,Cornwall
TR183JQ,0,100,100,E00095858,Cornwall 067A,Cornwall 067,Cornwall
TR183JR,100,0,0,E00095853,Cornwall 067A,Cornwall 067,Cornwall
TR183JS,100,0,0,E00095861,Cornwall 067B,Cornwall 067,Cornwall
TR183JU,100,0,0,E00095854,Cornwall 067B,Cornwall 067,Cornwall
TR183JW,100,0,0,E00095930,Cornwall 065B,Cornwall 065,Cornwall
TR183JX,100,0,0,E00095853,Cornwall 067A,Cornwall 067,Cornwall
TR183JY,100,0,0,E00095853,Cornwall 067A,Cornwall 067,Cornwall
TR183JZ,84.6,15.4,15.4,E00095853,Cornwall 067A,Cornwall 067,Cornwall
TR183LA,27.3,72.7,72.7,E00095854,Cornwall 067B,Cornwall 067,Cornwall
TR183LB,0,72.7,72.7,E00095858,Cornwall 067A,Cornwall 067,Cornwall
TR183LD,88.9,11.1,11.1,E00095852,Cornwall 067A,Cornwall 067,Cornwall
TR183LE,0,100,100,E00095975,Cornwall 068B,Cornwall 068,Cornwall
TR183LG,0,100,100,E00095976,Cornwall 067D,Cornwall 067,Cornwall
TR183LH,0,100,100,E00095974,Cornwall 067D,Cornwall 067,Cornwall
TR183LJ,42.9,57.1,57.1,E00095974,Cornwall 067D,Cornwall 067,Cornwall
TR183LL,100,0,0,E00095974,Cornwall 067D,Cornwall 067,Cornwall
TR183LN,0,100,100,E00095976,Cornwall 067D,Cornwall 067,Cornwall
TR183LP,72.7,27.3,27.3,E00095974,Cornwall 067D,Cornwall 067,Cornwall
TR183LQ,12.8,87.2,87.2,E00095974,Cornwall 067D,Cornwall 067,Cornwall
TR183LR,100,0,0,E00095974,Cornwall 067D,Cornwall 067,Cornwall
TR183LS,100,0,0,E00095974,Cornwall 067D,Cornwall 067,Cornwall
TR183LT,100,0,0,E00095980,Cornwall 067D,Cornwall 067,Cornwall
TR183LU,100,0,0,E00095855,Cornwall 067A,Cornwall 067,Cornwall
TR183LW,100,0,0,E00095974,Cornwall 067D,Cornwall 067,Cornwall
TR183LX,100,0,0,E00095855,Cornwall 067A,Cornwall 067,Cornwall
TR183LY,100,0,0,E00095856,Cornwall 067A,Cornwall 067,Cornwall
TR183LZ,100,0,0,E00095856,Cornwall 067A,Cornwall 067,Cornwall
TR183NA,100,0,0,E00095856,Cornwall 067A,Cornwall 067,Cornwall
TR183NB,100,0,0,E00095855,Cornwall 067A,Cornwall 067,Cornwall
TR183ND,100,0,0,E00095855,Cornwall 067A,Cornwall 067,Cornwall
TR183NE,100,0,0,E00095855,Cornwall 067A,Cornwall 067,Cornwall
TR183NF,100,0,0,E00095855,Cornwall 067A,Cornwall 067,Cornwall
TR183NG,100,0,0,E00095855,Cornwall 067A,Cornwall 067,Cornwall
TR183NH,100,0,0,E00095980,Cornwall 067D,Cornwall 067,Cornwall
TR183NJ,85.7,0,0,E00095855,Cornwall 067A,Cornwall 067,Cornwall
TR183NL,100,0,0,E00095853,Cornwall 067A,Cornwall 067,Cornwall
TR183NN,100,0,0,E00095855,Cornwall 067A,Cornwall 067,Cornwall
TR183NP,0,88.9,88.9,E00095972,Cornwall 067E,Cornwall 067,Cornwall
TR183NR,0,100,100,E00095972,Cornwall 067E,Cornwall 067,Cornwall
TR183NS,0,100,100,E00095972,Cornwall 067E,Cornwall 067,Cornwall
TR183NT,0,100,100,E00095972,Cornwall 067E,Cornwall 067,Cornwall
TR183NU,0,100,100,E00095972,Cornwall 067E,Cornwall 067,Cornwall
TR183NX,0,100,100,E00095990,Cornwall 067E,Cornwall 067,Cornwall
TR183NY,0,100,100,E00095972,Cornwall 067E,Cornwall 067,Cornwall
TR183NZ,0,94.1,94.1,E00095988,Cornwall 067E,Cornwall 067,Cornwall
TR183PA,0,100,100,E00095988,Cornwall 067E,Cornwall 067,Cornwall
TR183PB,0,100,100,E00095989,Cornwall 067E,Cornwall 067,Cornwall
TR183PD,0,100,100,E00095988,Cornwall 067E,Cornwall 067,Cornwall
TR183PE,0,100,100,E00095990,Cornwall 067E,Cornwall 067,Cornwall
TR183PF,0,100,100,E00095855,Cornwall 067A,Cornwall 067,Cornwall
TR183PG,0,100,100,E00095990,Cornwall 067E,Cornwall 067,Cornwall
TR183PH,0,100,100,E00095989,Cornwall 067E,Cornwall 067,Cornwall
TR183PJ,0,100,100,E00095989,Cornwall 067E,Cornwall 067,Cornwall
TR183PL,0,100,100,E00095990,Cornwall 067E,Cornwall 067,Cornwall
TR183PN,0,100,100,E00095989,Cornwall 067E,Cornwall 067,Cornwall
TR183PP,0,100,100,E00095989,Cornwall 067E,Cornwall 067,Cornwall
TR183PQ,0,100,100,E00095990,Cornwall 067E,Cornwall 067,Cornwall
TR183PR,0,100,100,E00095972,Cornwall 067E,Cornwall 067,Cornwall
TR183PS,0,100,100,E00095972,Cornwall 067E,Cornwall 067,Cornwall
TR183PT,0,100,100,E00095972,Cornwall 067E,Cornwall 067,Cornwall
TR183PU,0,100,100,E00095990,Cornwall 067E,Cornwall 067,Cornwall
TR183PW,0,100,100,E00095989,Cornwall 067E,Cornwall 067,Cornwall
TR183PX,0,100,100,E00095990,Cornwall 067E,Cornwall 067,Cornwall
TR183PY,0,100,100,E00095990,Cornwall 067E,Cornwall 067,Cornwall
TR183PZ,0,100,100,E00095988,Cornwall 067E,Cornwall 067,Cornwall
TR183QA,0,100,100,E00095990,Cornwall 067E,Cornwall 067,Cornwall
TR183QB,0,100,100,E00095988,Cornwall 067E,Cornwall 067,Cornwall
TR183QD,0,100,100,E00095990,Cornwall 067E,Cornwall 067,Cornwall
TR183QF,0,100,100,E00095853,Cornwall 067A,Cornwall 067,Cornwall
TR183QH,0,100,100,E00095851,Cornwall 067B,Cornwall 067,Cornwall
TR183QJ,0,100,100,E00095857,Cornwall 067A,Cornwall 067,Cornwall
TR183QL,0,100,100,E00095859,Cornwall 067A,Cornwall 067,Cornwall
TR183QP,0,100,100,E00095850,Cornwall 067B,Cornwall 067,Cornwall
TR183QR,0,100,100,E00095852,Cornwall 067A,Cornwall 067,Cornwall
TR183QS,0,100,100,E00095852,Cornwall 067A,Cornwall 067,Cornwall
TR183QT,0,100,100,E00095854,Cornwall 067B,Cornwall 067,Cornwall
TR183QU,0,100,100,E00095850,Cornwall 067B,Cornwall 067,Cornwall
TR183QX,0,100,100,E00095854,Cornwall 067B,Cornwall 067,Cornwall
TR183QY,0,100,100,E00095851,Cornwall 067B,Cornwall 067,Cornwall
TR183QZ,100,0,0,E00095857,Cornwall 067A,Cornwall 067,Cornwall
TR183RA,100,0,0,E00095980,Cornwall 067D,Cornwall 067,Cornwall
TR183RB,17.6,0,0,E00095855,Cornwall 067A,Cornwall 067,Cornwall
TR183RD,100,0,0,E00095856,Cornwall 067A,Cornwall 067,Cornwall
TR183RE,0,100,100,E00095851,Cornwall 067B,Cornwall 067,Cornwall
TR183RF,0,0,0,E00095921,Cornwall 065A,Cornwall 065,Cornwall
TR183RG,0,0,0,E00095921,Cornwall 065A,Cornwall 065,Cornwall
TR183RH,100,0,0,E00095971,Cornwall 067D,Cornwall 067,Cornwall
TR183RJ,100,0,0,E00095971,Cornwall 067D,Cornwall 067,Cornwall
TR183RL,0,100,100,E00095857,Cornwall 067A,Cornwall 067,Cornwall
TR183RQ,100,0,0,E00095980,Cornwall 067D,Cornwall 067,Cornwall
TR184AA,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184AB,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184AD,0,100,100,E00095986,Cornwall 068C,Cornwall 068,Cornwall
TR184AE,0,100,100,E00095986,Cornwall 068C,Cornwall 068,Cornwall
TR184AF,0,94.1,94.1,E00096003,Cornwall 068D,Cornwall 068,Cornwall
TR184AG,0,100,100,E00096003,Cornwall 068D,Cornwall 068,Cornwall
TR184AH,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184AJ,0,100,100,E00096003,Cornwall 068D,Cornwall 068,Cornwall
TR184AN,0,100,100,E00096003,Cornwall 068D,Cornwall 068,Cornwall
TR184AP,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184AQ,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184AR,0,84.6,84.6,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184AS,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184AT,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184AU,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184AW,0,95.8,95.8,E00096003,Cornwall 068D,Cornwall 068,Cornwall
TR184AY,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184AZ,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184BA,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184BB,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184BD,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184BE,0,95.5,95.5,E00095994,Cornwall 068D,Cornwall 068,Cornwall
TR184BG,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184BH,0,100,100,E00096003,Cornwall 068D,Cornwall 068,Cornwall
TR184BJ,0,100,100,E00096003,Cornwall 068D,Cornwall 068,Cornwall
TR184BL,0,100,100,E00096003,Cornwall 068D,Cornwall 068,Cornwall
TR184BP,0,100,100,E00095967,Cornwall 068A,Cornwall 068,Cornwall
TR184BQ,0,100,100,E00096003,Cornwall 068D,Cornwall 068,Cornwall
TR184BS,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184BT,0,100,100,E00095994,Cornwall 068D,Cornwall 068,Cornwall
TR184BU,0,85,85,E00095967,Cornwall 068A,Cornwall 068,Cornwall
TR184BW,0,0,0,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184BZ,0,0,0,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184DA,0,100,100,E00095967,Cornwall 068A,Cornwall 068,Cornwall
TR184DB,0,100,100,E00095967,Cornwall 068A,Cornwall 068,Cornwall
TR184DD,0,100,100,E00095967,Cornwall 068A,Cornwall 068,Cornwall
TR184DE,0,100,100,E00095995,Cornwall 068D,Cornwall 068,Cornwall
TR184DF,0,100,100,E00095994,Cornwall 068D,Cornwall 068,Cornwall
TR184DG,0,100,100,E00095967,Cornwall 068A,Cornwall 068,Cornwall
TR184DH,0,100,100,E00095967,Cornwall 068A,Cornwall 068,Cornwall
TR184DJ,0,100,100,E00095967,Cornwall 068A,Cornwall 068,Cornwall
TR184DL,0,87.5,87.5,E00095995,Cornwall 068D,Cornwall 068,Cornwall
TR184DN,0,100,100,E00095994,Cornwall 068D,Cornwall 068,Cornwall
TR184DP,0,100,100,E00095994,Cornwall 068D,Cornwall 068,Cornwall
TR184DQ,0,100,100,E00095967,Cornwall 068A,Cornwall 068,Cornwall
TR184DS,0,88.9,88.9,E00095994,Cornwall 068D,Cornwall 068,Cornwall
TR184DT,0,100,100,E00095994,Cornwall 068D,Cornwall 068,Cornwall
TR184DU,0,100,100,E00095995,Cornwall 068D,Cornwall 068,Cornwall
TR184DW,0,91.7,91.7,E00095994,Cornwall 068D,Cornwall 068,Cornwall
TR184DX,0,100,100,E00095994,Cornwall 068D,Cornwall 068,Cornwall
TR184DY,0,100,100,E00096004,Cornwall 068D,Cornwall 068,Cornwall
TR184DZ,0,100,100,E00095994,Cornwall 068D,Cornwall 068,Cornwall
TR184EE,0,100,100,E00095967,Cornwall 068A,Cornwall 068,Cornwall
TR184EF,0,50,50,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184EG,0,100,100,E00095967,Cornwall 068A,Cornwall 068,Cornwall
TR184EJ,0,100,100,E00095967,Cornwall 068A,Cornwall 068,Cornwall
TR184EL,0,88.9,88.9,E00095967,Cornwall 068A,Cornwall 068,Cornwall
TR184EP,0,75,75,E00095967,Cornwall 068A,Cornwall 068,Cornwall
TR184EQ,0,100,100,E00095956,Cornwall 068A,Cornwall 068,Cornwall
TR184EX,0,92.9,92.9,E00096004,Cornwall 068D,Cornwall 068,Cornwall
TR184EZ,0,94.3,94.3,E00096004,Cornwall 068D,Cornwall 068,Cornwall
TR184FA,0,100,100,E00095996,Cornwall 068D,Cornwall 068,Cornwall
TR184FB,0,100,100,E00095996,Cornwall 068D,Cornwall 068,Cornwall
TR184FE,0,0,0,E00095994,Cornwall 068D,Cornwall 068,Cornwall
TR184FF,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184GA,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184GB,0,100,100,E00096002,Cornwall 068D,Cornwall 068,Cornwall
TR184HB,0,100,100,E00095995,Cornwall 068D,Cornwall 068,Cornwall
TR184HD,0,100,100,E00095995,Cornwall 068D,Cornwall 068,Cornwall
TR184HE,0,100,100,E00095967,Cornwall 068A,Cornwall 068,Cornwall
TR184HH,0,100,100,E00095995,Cornwall 068D,Cornwall 068,Cornwall
TR184HL,0,96.4,96.4,E00095995,Cornwall 068D,Cornwall 068,Cornwall
TR184HN,0,100,100,E00096004,Cornwall 068D,Cornwall 068,Cornwall
TR184HP,0,94.4,94.4,E00095992,Cornwall 068D,Cornwall 068,Cornwall
TR184HQ,0,0,0,E00095995,Cornwall 068D,Cornwall 068,Cornwall
TR184HR,0,92.6,92.6,E00095992,Cornwall 068D,Cornwall 068,Cornwall
TR184HS,0,77.8,77.8,E00095992,Cornwall 068D,Cornwall 068,Cornwall
TR184HT,0,100,100,E00095992,Cornwall 068D,Cornwall 068,Cornwall
TR184HU,0,57.1,57.1,E00095992,Cornwall 068D,Cornwall 068,Cornwall
TR184HW,0,100,100,E00096004,Cornwall 068D,Cornwall 068,Cornwall
TR184HX,0,100,100,E00095992,Cornwall 068D,Cornwall 068,Cornwall
TR184HY,0,66.7,66.7,E00096004,Cornwall 068D,Cornwall 068,Cornwall
TR184HZ,0,100,100,E00096004,Cornwall 068D,Cornwall 068,Cornwall
TR184JA,0,100,100,E00096004,Cornwall 068D,Cornwall 068,Cornwall
TR184JB,0,88.9,88.9,E00095995,Cornwall 068D,Cornwall 068,Cornwall
TR184JD,0,100,100,E00095956,Cornwall 068A,Cornwall 068,Cornwall
TR184JE,0,100,100,E00095995,Cornwall 068D,Cornwall 068,Cornwall
TR184JF,0,100,100,E00095992,Cornwall 068D,Cornwall 068,Cornwall
TR184JH,0,100,100,E00095956,Cornwall 068A,Cornwall 068,Cornwall
TR184JJ,0,100,100,E00095956,Cornwall 068A,Cornwall 068,Cornwall
TR184JN,0,100,100,E00095969,Cornwall 067C,Cornwall 067,Cornwall
TR184JR,0,100,100,E00095958,Cornwall 067C,Cornwall 067,Cornwall
TR184JS,0,100,100,E00095959,Cornwall 067C,Cornwall 067,Cornwall
TR184JT,0,100,100,E00095959,Cornwall 067C,Cornwall 067,Cornwall
TR184JU,0,100,100,E00095959,Cornwall 067C,Cornwall 067,Cornwall
TR184JW,0,100,100,E00095969,Cornwall 067C,Cornwall 067,Cornwall
TR184JX,0,100,100,E00095959,Cornwall 067C,Cornwall 067,Cornwall
TR184JY,0,100,100,E00095958,Cornwall 067C,Cornwall 067,Cornwall
TR184JZ,0,100,100,E00095958,Cornwall 067C,Cornwall 067,Cornwall
TR184LA,0,94.4,94.4,E00095957,Cornwall 067C,Cornwall 067,Cornwall
TR184LB,0,100,100,E00095958,Cornwall 067C,Cornwall 067,Cornwall
TR184LD,0,100,100,E00095958,Cornwall 067C,Cornwall 067,Cornwall
TR184LE,0,100,100,E00095958,Cornwall 067C,Cornwall 067,Cornwall
TR184LG,0,85,85,E00095969,Cornwall 067C,Cornwall 067,Cornwall
TR184LH,0,100,100,E00095969,Cornwall 067C,Cornwall 067,Cornwall
TR184LJ,0,100,100,E00095959,Cornwall 067C,Cornwall 067,Cornwall
TR184LL,0,100,100,E00095959,Cornwall 067C,Cornwall 067,Cornwall
TR184LP,0,100,100,E00095853,Cornwall 067A,Cornwall 067,Cornwall
TR184LQ,0,100,100,E00095969,Cornwall 067C,Cornwall 067,Cornwall
TR184LS,0,86.2,86.2,E00095999,Cornwall 070A,Cornwall 070,Cornwall
TR184LT,0,92.9,92.9,E00095999,Cornwall 070A,Cornwall 070,Cornwall
TR184LU,0,100,100,E00095996,Cornwall 068D,Cornwall 068,Cornwall
TR184LX,0,100,100,E00095996,Cornwall 068D,Cornwall 068,Cornwall
TR184LY,0,93,93,E00095996,Cornwall 068D,Cornwall 068,Cornwall
TR184LZ,0,90.4,90.4,E00095999,Cornwall 070A,Cornwall 070,Cornwall
TR184NE,0,88.9,88.9,E00095996,Cornwall 068D,Cornwall 068,Cornwall
TR184NF,0,100,100,E00095999,Cornwall 070A,Cornwall 070,Cornwall
TR184NG,0,100,100,E00095996,Cornwall 068D,Cornwall 068,Cornwall
TR184NH,0,85.7,85.7,E00095993,Cornwall 070A,Cornwall 070,Cornwall
TR184NJ,0,100,100,E00095993,Cornwall 070A,Cornwall 070,Cornwall
TR184NL,0,94.4,94.4,E00095993,Cornwall 070A,Cornwall 070,Cornwall
TR184NN,0,50,50,E00095993,Cornwall 070A,Cornwall 070,Cornwall
TR184NP,0,100,100,E00095993,Cornwall 070A,Cornwall 070,Cornwall
TR184NQ,0,93.8,93.8,E00095996,Cornwall 068D,Cornwall 068,Cornwall
TR184NT,0,100,100,E00095996,Cornwall 068D,Cornwall 068,Cornwall
TR184NW,0,100,100,E00095996,Cornwall 068D,Cornwall 068,Cornwall
TR184NX,0,100,100,E00095993,Cornwall 070A,Cornwall 070,Cornwall
TR184NY,0,96.4,96.4,E00096001,Cornwall 070A,Cornwall 070,Cornwall
TR184NZ,40,60,60,E00096001,Cornwall 070A,Cornwall 070,Cornwall
TR184PA,52.4,47.6,47.6,E00095998,Cornwall 070A,Cornwall 070,Cornwall
TR184PB,90.9,9.1,9.1,E00096001,Cornwall 070A,Cornwall 070,Cornwall
TR184PD,100,0,0,E00096001,Cornwall 070A,Cornwall 070,Cornwall
TR184PE,0,100,100,E00096014,Cornwall 070C,Cornwall 070,Cornwall
TR184PF,100,0,0,E00096001,Cornwall 070A,Cornwall 070,Cornwall
TR184PG,100,0,0,E00096001,Cornwall 070A,Cornwall 070,Cornwall
TR184PH,75,25,25,E00096001,Cornwall 070A,Cornwall 070,Cornwall
TR184PJ,100,0,0,E00096001,Cornwall 070A,Cornwall 070,Cornwall
TR184PL,0,100,100,E00096001,Cornwall 070A,Cornwall 070,Cornwall
TR184PN,100,0,0,E00096001,Cornwall 070A,Cornwall 070,Cornwall
TR184PP,100,0,0,E00096001,Cornwall 070A,Cornwall 070,Cornwall
TR184PQ,100,0,0,E00096001,Cornwall 070A,Cornwall 070,Cornwall
TR184PS,0,100,100,E00095997,Cornwall 070A,Cornwall 070,Cornwall
TR184PT,0,100,100,E00095997,Cornwall 070A,Cornwall 070,Cornwall
TR184PU,0,100,100,E00095997,Cornwall 070A,Cornwall 070,Cornwall
TR184PW,100,0,0,E00096001,Cornwall 070A,Cornwall 070,Cornwall
TR184PX,0,100,100,E00095997,Cornwall 070A,Cornwall 070,Cornwall
TR184PY,0,100,100,E00095997,Cornwall 070A,Cornwall 070,Cornwall
TR184PZ,0,100,100,E00095997,Cornwall 070A,Cornwall 070,Cornwall
TR184QA,0,100,100,E00095997,Cornwall 070A,Cornwall 070,Cornwall
TR184QB,0,100,100,E00095997,Cornwall 070A,Cornwall 070,Cornwall
TR184QD,0,100,100,E00095997,Cornwall 070A,Cornwall 070,Cornwall
TR184QE,0,66.7,66.7,E00095998,Cornwall 070A,Cornwall 070,Cornwall
TR184QF,0,100,100,E00095998,Cornwall 070A,Cornwall 070,Cornwall
TR184QG,0,100,100,E00095998,Cornwall 070A,Cornwall 070,Cornwall
TR184QH,0,100,100,E00095998,Cornwall 070A,Cornwall 070,Cornwall
TR184QJ,0,100,100,E00095998,Cornwall 070A,Cornwall 070,Cornwall
TR184QL,0,100,100,E00095998,Cornwall 070A,Cornwall 070,Cornwall
TR184QN,0,100,100,E00095998,Cornwall 070A,Cornwall 070,Cornwall
TR184QP,0,100,100,E00096000,Cornwall 070A,Cornwall 070,Cornwall
TR184QQ,0,100,100,E00095998,Cornwall 070A,Cornwall 070,Cornwall
TR184QR,0,100,100,E00095998,Cornwall 070A,Cornwall 070,Cornwall
TR184QS,0,100,100,E00096000,Cornwall 070A,Cornwall 070,Cornwall
TR184QT,0,100,100,E00096000,Cornwall 070A,Cornwall 070,Cornwall
TR184QU,0,100,100,E00096000,Cornwall 070A,Cornwall 070,Cornwall
TR184QW,0,100,100,E00096000,Cornwall 070A,Cornwall 070,Cornwall
TR184QX,0,100,100,E00095998,Cornwall 070A,Cornwall 070,Cornwall
